,title,text
462,Selamat! 4 Mahasiswa FKM Untika Luwuk Lolos 3 Program MBKM,"BANGGAI RAYA-Selamat, empat mahasiswa Fakultas Kesehatan Masyarakat (FKM) Universitas Tompotika (Untika) Luwuk berhasil lolos dalam kompetisi nasional merdeka belajar kampus merdeka.Keempat mahasiswa ini, ada yang lolos kampus mengajar, pertukaran mahasiswa merdeka (PMM) dan lolos magang dan studi independen bersertifikat (MSIB).Dekan FKM Untika Luwuk, Ramli A. Bidullah, SKM.,M.Kes menyampaikan selamat kepada empat mahasiswanya yang lolos dalam kompetisi tersebut.Ia menguraikan, nama-nama mahasiswa yang lolos tersebut.BACA JUGA:Dihadiri Ratusan Warga, Kabagops Polres Banggai Pimpin Apel Pengamanan Kampanye di NamboPertama,  dua mahasiswa yang lolos program Kampus Mengajar yakni Farina Rahman penempatan di SDN Simpong dan Nurafni Labodu di SMK Simpang Raya.Kemudian, satu mahasiswa lolos Pertukaran Mahasiswa Merdeka (PMM) atas nama Sukmawati Nang. Ia akan ditempatkan diUniversitas Dian Nuswantoro.Sementara yang keempat, Sri Lastri Usman. Ia lolos dalam program Magang dan Studi Independen Bersertifikat (MSIB).Sri Lastri Usman akan melakukan magang di Dinas Kesehatan Kota Surabaya.BACA JUGA:Gisel, Dosen FISIP Unismuh Luwuk Lolos dan Dibiayai Ikuti Festival Pemuda Dunia di Rusia“Sebagai Dekan, saya mengucapkan selamat dan sangat mengapresiasi apa yang dicapai mereka dan beberpa mahasiswa sebelumnya yang juga lolos dan memgikuti kegiatan MBKM khususnya Program Flagship yang sepenuhnya dibiayai Kementerian,” ucap Dekan Ramli Bidullah.Ia berharap, mehasiswa yang lolos dapat mengikuti kegiatan MBKM ini dengan penuh keseriusan sehingga mendapatkan seluruh manfaat dari program ini.“Saya juga berharap mahasiswa lain kedepan dapat termotivasi untuk memgikuti MBKM. Saya sebagai Dekan juga sedang mengupayakan Reward yang akan diberikan kepada mereka yang lolos mengikuti MBKM ini,” tuturnya, mengapresiasi.BACA JUGA:Pengamanan Pemilu, Polres Banggai Kerahkan 421 Personil dan 61 BKO PoldaIa menambahkan, dari seluruh Fakultas yang ada di Untika, hanya FKM yang Lolos ketiga Program MBKM tersebut. Baik itu Pertukaran Mahasiswa, Magang dan Studi Independen Bersertifikat, dan Kampus Mengajar. Capaian ini tentunya patut diapresiasi dan diacungi jempol. (*)"
265,Bupati Banggai Sebar Pesan Toleransi Pada Perayaan Natal,"BANGGAIPOST.COM,Luwuk – Bupati Banggai Amirudin, menyampaikan pesan toleransi kepada umat kristiani yang tengah merayakan natal, Senin (25/12/2023), di sejumlah gereja di Kota Luwuk.“Hal terpenting yang sangat kita rasakan adalah toleransi antarumat beragama di Kabupaten Banggai ini sangat baik. Ini yang perlu kita pertahankan, terus kita tingkatkan, karena tanpa toleransi, kita tidak akan bisa merayakan natal dalam damai seperti hari ini,” ujar Bupati Amirudin saat mengunjungi Gereja Imanuel Luwuk, Senin (25/12/2023) pagi.Selain di Gereja Imanuel, Bupati Amirudin juga menyampaikan pesan natal kepada jemaat Gereja Bukit Zaitun, Gereja Toraja Jemaat Tongkongan Madatu, Gereja Famili Gloria, serta jemaat Gereja Bethel Indonesia Efrata yang melaksanakan ibadah natal di Graha Pemda.“Saya atas nama pribadi, keluarga, dan pemerintah mengucapkan selamat merayakan natal, semoga kedamaian dan kesejahteraan selalu bersama kita, dan selamat menyambut tahun baru 2024,” kata Bupati Amirudin.Kunjungan silaturahmi Bupati Amirudin bersama sejumlah pejabat Forkopimda dan pimpinan perangkat daerah di sejumlah gereja itu merupakan wujud perhatian Pemerintah Daerah, dalam memastikan toleransi dan kerukunan antarumat beragama terus tumbuh di Kabupaten Banggai.Pesan toleransi inipun dirasa tepat di tengah situasi menjelang Pemilihan Umum 2024.“Sekarang sudah masuk masa kampanye. Oleh sebab itu, mari kita manfaatkan tahun politik, pesta demokrasi ini dengan sebaik-baiknya. Jangan kita saling membenci, memfitnah, menghina antara partai satu dengan partai yang lain, antara kelompok satu dengan yang lain,” imbau Bupati Amirudin.Bupati Amirudin mengatakan, Pemerintah Daerah berkomitmen untuk terus memperhatikan aspirasi semua kalangan, terutama yang berkaitan dengan kegiatan keagamaan.Pada kesempatan itu, umat kristiani menyampaikan apresiasi atas kunjungan Bupati Banggai bersama pejabat Forkopimda di hari natal.“Kunjungan bapak bupati bersama Forkopimda semakin menggenapi kebahagiaan natal. Ini membuktikan pimpinan daerah dekat dengan umat,” ujar Wakil Ketua Majelis Pekerja Harian Gereja Bukit Zaitun, Penatua Lius Satolom.Sebelumnya, di malam natal, Bupati Amirudin telah mengunjungi sejumlah gereja. Kunjungan tersebut untuk memastikan pelaksanaan ibadah malam natal berlangsung kondusif.Adapun gereja yang dikunjungi, yakni GPDI Bethlehem, Gereja Katolik Santa Maria Bintang Kejora, Gereja Bukit Muria, dan Gereja Kristen Indonesia. (Dkf)Berita TerkaitBupati Banggai Kembali Lantik Sejumlah Pejabat dan Staf KhususSerah Terima 33 Unit Rumah Layak Huni di Banggai, Ini Harapan BupatiTahun Terakhir Masa Kepemimpinan, Ini Penegasan Bupati BanggaiPolisi Dampingi Bongkar Muat Surat Suara Pemilu 2024 di BanggaiTahun 2023, Kejari Banggai Tangani 6 Kasus Korupsi, Ini Daftarnya293 Tenaga Pendidik & Tenaga Kependidikan PAUD Terima HonorKabupaten BanggaiNatalPerayaanSulawesi TengahToleransi"
857,Kejari Banggai Limpahksn Kasus Dugaan Korupsi APBDes Matabas ke PN Tipikor Palu,"BANGGAI RAYA-Kamis tanggal 22 Februari 2024, Penuntut Umum pada Kejaksaan Negeri Banggai telah melimpahkan berkas perkara tindak pidana korupsi atas nama terdakwa Alpian Bode, yang diduga melakukan tindak pidana korupsi pengelolaan APBDesa Matabas Kecamatan Bunta Kabupaten Banggai Provinsi Sulawesi Tengah Tahun Anggaran 2020 dan 2021, ke Pengadilan Negeri Tipikor pada Pengadilan Negeri Kelas IA Palu berdasarkan Surat Pelimpahan Perkara Acara Pemeriksaan Biasa Kepala Kejaksaan Negeri Banggai Nomor : 242/P.2.11/ft.2/02/2024, tanggal 21 Februari 2024.Berdasarkan siaran pers Kasi Intel Kejari Banggai Sarman Tandisau yang diterima media ini Jumat (23/2/2024), pada kasus tersebut, terdakwa Alpian Bode, selaku Kepala Desa Matabas yang diangkat berdasarkan Surat Keputusan Bupati Banggai Nomor: 141/2407/BPMPD tanggal 7 Desember 2016, sejatinya mempunyai tupoksi antara lain mengelola Keuangan dan Aset Desa, menetapkan Anggaran Pendapatan dan Belanja Desa. Pada tahun 2020 ditetapkan APBDesa Matabas sebesar Rp1.126.319.200,- dan tahun 2021 sebesar Rp1.111.210.400, serta ditetapkan beberapa kegiatan dengan tujuan meningkatkan kesejahteraan masyarakat antara lain Bantuan Ternak dan Pakan Ternak, Penghasilan Tetap/Tunjangan Perangkat Desa dan Pembangunan Talud.BACA JUGA:710 Kotak Suara Hasil Pleno PPK Tiba di Gudang KPU Banggai, Dijaga Ketat PolisiDari kegiatan tersebut terdapat beberapa kegiatan yang dilaksanakan namun tidak sesuai dengan volume pekerjaan dan beberapa pekerjaan yang tidak dilaksanakan atau fiktif. Seluruh tahapan mulai dari perencanaan, pelaksanaan, pelaporan dan pertanggungjawaban kegiatan dikendalikan langsung oleh terdakwa Alpian Bode, dan keuntungan yang didapatkan dari kegiatan tersebut dipergunakan terdakwa untuk kepentingan pribadinya. Akibat perbuatannya, terdakwa telah merugikan keuangan negara/daerah sebagaimana Hasil Audit Penghitungan Kerugian Keuangan Negara yang dilakukan oleh Inspektorat Daerah Kabupaten Banggai sebesar Rp592.074.829,- (lima ratus sembilan puluh dua juta tujuh puluh empat ribu delapan ratus dua puluh sembilan rupiah).BACA JUGA:Selama 2 Hari, Unismuh Luwuk Gelar Pelatihan Auditor Mutu InternalPerbuatan terdakwa melanggar Primair Pasal 2 ayat (1) Jo. Pasal 18 Undang-Undang No. 31 Tahun 1999 Tentang Pemberantasan Tindak Pidana Korupsi sebagaimana telah diubah dan ditambah dengan Undang-Undang No. 20 Tahun 2001 Tentang Perubahan Atas Undang-Undang No. 31 Tahun 1999 Tentang Pemberantasan Tindak Pidana Korupsi Subsidiair Pasal 3 Jo. Pasal 18 Undang-Undang No.31 Tahun 1999 Tentang Pemberantasan Tindak Pidana Korupsi sebagaimana telah diubah dan ditambah dengan Undang-Undang No. 20 Tahun 2001 Tentang Perubahan Atas Undang-Undang No. 31 Tahun 1999 Tentang Pemberantasan Tindak Pidana Korupsi.BACA JUGA:Samiun Agi Geser Richard di Perolehan Suara Sementara Partai Demokrat Dapil 4 SultengSaat ini penuntut umum menunggu penetapan hari sidang dari Ketua Majelis Hakim.**"
821,Ketua Pengadilan Agama Banggai Hadiri Langsung Kegiatan Laporan Tahunan Mahkamah Agung Republik Indonesia Tahun 2023 I (19 - 21/2/2024),pa.banggai.go.id I Mahkamah Agung_Jakarta
488,"Melalui Penling, Satlantas Polres Banggai Masifkan Sosialisasi Kamseltibcar","Polresbanggai.com– Satlantaspolres banggaimasif mensosialisasikan Kamseltibcarlantas kepada masyarakat maupun pengguna jalan di Kotaluwukmelalui Penerangan Keliling (Penling), Jumat (19/1/2024).Hal itu dilakukan untuk mengingatkan masyarakat tentang pentingnya mematuhi peraturan berlalu lintas di jalan demi keselamatan bersama.“Sosialisasi dan edukasi tersebut dilakukan di beberapa titik. Seperti di pinggiran jalan raya, tempat berkumpulnya masyarakat, pangkalan ojek serta sopir angkot,” ungkap Kasat Lantas AKP I Made Bagus Aditya.Ia menjelaskan, dengan adanya sosialisasi yang masif dilakukan ke depan warga masyarakat, diharapkan masyarakat lebih tertib dalam berkendara.“Diharapkan dengan masif dilakukan kegiatan seperti ini bisa menumbuhkan kesadaran hukum masyarakat dalam berlalu lintas,” harapnya  "
352,"Caleg PKB Kaharuddin, Lakukan Konsolidasi di Banggai","BANGGAI RAYA-Calon anggota legislatif (Caleg) DPR RI dari Partai PKB nomor urut 4, Kaharuddin melakukan konsolidasi di daerah pemiihan (Dapil) Provinsi Sulawesi Tengah, termasuk di wilayah Kabupaten Banggai.Itu terungkap, saat Kaharuddin minum kopi bersama wartawan lokal mulai media cetak dan online, di Cafe Dg Mangge, Tanjung, Kelurahan Keraton, Kecamatan Luwuk, sekira pukul 13.00 hingga selesai, Sabtu (23/12/2023).Caleg DPR RI, Kaharuddin didampingi oleh Wakil Ketua DPW PKB Provinsi Sulteng dan juga Koordinator Wilayah Banggai Bersaudara, Irwan Mudin, serta Wakil Ketua DPD PKB Kabupaten Banggai, Amlin Usman.Untuk diketahui, Kaharuddin yang lahir di Palopo, Sulawesi Selatan ini, yang saat ini berdomisili di Kabupaten Morowali, baru 9 bulan bergabung di PKB.Wakil Ketua DPD PKB Banggai, Amlin Usman saat membuka dialog tersebut mengatakan, berkenaan dengan agenda konsolidasi Kaharuddin, Caleg DPR RI dari PKB nomor 4 Dapil Sulteng di Kabupaten Banggai, berkeinginan untuk bisa mendekatkan diri, kemudian Publik bisa mengetahuinya, sehingga sangat membutuhkan peran-peran media cetak dan online di Banggai.“Beliau sudah beberapa kali melakukan pertemuan, khususnya di wilayah Kabupaten Banggai di beberapa titik. Saat ini sudah ada 96 titik. Terkait agenda konsolidasi ini, walaupun dibuat sederhana. Karena beliau hanya 2 hari, sudah akan kembali lagi. Insya Allah, beliau janji 2 pekan, diawal Januari 2024, sudah melakukan konsolidasi besar-besaran sesuai dengan prosedur dari Bawaslu dan KPU,” jelas Aco begitu panggilan akrabnya kepada sejumlah wartawan yang hadir.Awal ini sambung dia, sekedar mengenalkan pada publik, makanya ia mengusulkan supaya mengundang para wartawan untuk membantu terekspos Kaharuddin di media, sejauhmana gerakan di wilayah Banggai, bagaimana konsolidasinya, dan bagaimana pola-polanya.Apa yang memotivasi keinginannya kata Aco, sehingga berkeinginan menjadi sala satu aspirator DPR-RI. Padahal secara ekonomi, kalau hanya memperbaiki ekonomi, tidak perlu menjadi anggota DPR RI, sudah cukup mengembangkan usahanya.“Sudah bisa hidup. Mungkin ada kiat-kiat lainnya, ada motivasi lain, sehingga beliau memberanikan diri, bahkan nekat bersaing dengan 6 Caleg yang ada di PKB,” tutupnya. RUM"
101,Polantas Banggai Kawal Jalan Santai HUT BRI ke-128,"Polresbanggai.com –Anggota Satlantaspolres banggaimelaksanakan pengawalan sekaligus pengamanan pada pelaksanaan Jalan Santai dalam Meriahkan Hut BRI ke-128, Minggu 17 Desember 2023.Dipimpin IPDA Kornelius Aditya selaku Kanit Turjawali melaksanakan pengawalan kegiatan jalan santai dari Star Kantor BRI Cabangluwukhingga Finish di tempat semula star tersebut.Pelaksanaan Jalan Santai ini di hadiri sekitar ± 300 Orang peserta yang terdiri dari para karyawan BRI beserta keluarga termasuk AKP Kristi Kojansow selaku Kasubbagkerma Bag Ops yang mewakili Polres Banggai.Pelaksanaan pengaturan arus lalu lintas, sekaligus pengamanan Jalan Santai Oleh personil Satlantas Polres Banggai agar pelaksanaan kegiatan tersebut yang menggunakan jalan umum, dapat berjalan dengan aman dan lancar, sehingga tidak mengganggu para pengguna jalan lainnya.Selain itu, kegiatan jalan santai dimanfaatkan untuk mengedukasi pengguna jalan agar tertib berlalu lintas di jalan raya.Satu di antaranya dengan mematuhi peraturan lalu lintas guna terciptanya Kamseltibcarlantas diwilayah hukum Polres Banggai  "
599,"Gudang Aluminium di Pertokoan Luwuk Banggai Terbakar, Beruntung Cepat Dipadamkan","Laporan Wartawan TribunPalu.com, Asnawi Zikri TRIBUNPALU.COM, BANGGAI -Gudang bahan aluminium di Jl Teuku Umar Kompleks Pertokoan Kelurahan Luwuk, KabupatenBanggai , Sulawesi Tengah mengalami kebakaran, Jumat (2/2/2024) sekitar pukul 10.30 Wita. Plt. Kapolsek Luwuk AKP Steven Lewaherillah mengungkapkan, dari keterangan seorang saksi kbu Andui melihat kemunculan titik api di bagian samping bangunan gudang milik Donal Dusia (40). ""Titik api muncul dari tumpukan gabus ikan tepat di samping gudang,"" ungkapnya. AKP Steven menyebutkan bahwa saat itu saksi lain mendengar teriakan dan keluar melihat api sudah membesar di bagian samping gudang. Sehingga langsung menghubungi pemadam kebakaran. Beruntung, api cepat dipadamkan sehingga tidak meluas. ""Hanya bagian samping saja yang terbakar,"" kata AKP Steven. Ia menambahkan, kerugian material dalam peristiwa tersebut belum dapat dipastikan dan tidak ada korban jiwa. ""Dugaan penyebab kebakaran belum dipastikan. Anggota masih mengumpulkan keterangan saksi,"" kata dia. (*) "
396,"Operasi Mantap Brata Polres Banggai Kepulauan, Patroli Presisi Ciptakan Rasa Aman dan Kondusifitas Kamtibmas","KABAR LUWUK  –Operasi Mantap Brata Polres Banggai Kepulauan,Patroli Presisi Ciptakan Rasa Aman dan Kondusifitas Kamtibmas.Polres Banggai Kepulauankembali menghadirkan keamanan dan kenyamanan bagi masyarakat dengan melaksanakanOperasi Mantap Brata 2023-2024.Dalam rangka mendukungsituasi Kamtibmasyang kondusif menjelangPemilu 2023-2024, Personil Operasi Mantap Brata meluncurkan Patroli Presisi menggunakan kendaraan roda 4 ke lokasi yang dianggap rawan. Senin 8/1/2024.Kegiatan ini merespons perintah Kapolres Bangkep AKBP Jimmy Marthin Simanjuntak S.I.K, yang mengajak masyarakat untuk bersama-sama membangun sistem keamanan lingkungan.Kapolres mendorong partisipasi masyarakat dalam mendukung keamanan, termasuk menghidupkan kembali Poskamling yang kurang berfungsi.Satgas Preventif Operasi Mantap Brata Sat Sabhara turut ambil bagian dalam kegiatan ini dengan menggelar Patroli, dipimpin langsung oleh KBO SAT SABHARA IPTU Mukhlis SH.Dua unit kendaraan roda 4 dinas bersama personil gabungan lainnya dipergunakan untuk patroli ke Kantor KPU Bangkep, Kantor Bawaslu Bangkep, dan Gudang Logistik BPU di wilayah hukum Polres Bangkep.KBO SHABARA dan personil gabungan memberikan pesan-pesan kamtibmas secara humanis kepada masyarakat dan mendorong pembangunan sistem keamanan lingkungan.Mereka juga mengingatkan instansi dan pemerintah untuk meningkatkan kewaspadaan terhadap tindakan kriminal di sekitarnya.IPTU Mukhlis SH menjelaskan bahwa tujuan patroli ini adalah memberikan rasa aman bagi instansi dan masyarakat. Keberadaan polisi di lapangan diharapkan dapat menjaga kondusifitas situasi Kamtibmas. Patroli juga menjadi sarana komunikasi dengan masyarakat, menunjukkan kepedulian polisi terhadap keamanan masyarakat sehari-hari.Dengan adanya kegiatan Patroli Presisi ini, Polres Bangkep berharap dapat menekan tindakan kriminalitas dan menciptakan Kamtibmas yang aman dan kondusif.Melalui langkah-langkah ini, Polres Banggai Kepulauan menegaskan komitmennya untuk menjaga keamanan dan kenyamanan masyarakat di wilayah hukumnya. **"
752,"Febriyanto Hado, Pejuang Agraria di Banggai Ditangkap Polisi","Laporan Wartawan TribunPalu.com, Asnawi Zikri TRIBUNPALU.COM, BANGGAI -Kordinator masyarakat pemilik lahan eks tambak udang Batui, FebriyantoHado alias Ale, ditangkap personel Polres Banggai, Jumat (5/1/2024) pukul 23.00 Wita. Menurut masyarakat pemilik lahan, penangkapan itu diduga sarat kriminalisasi. Pasalnya, Ale dan puluhan warga pemilik eks lahan tambak udang Batui sebelumnya melakukan aksi demo di Kantor Bupati Banggai, pada Jumat siang. Ale sendiri satu dari puluhan warga pemilik eks lahan tambak udang yang berjuang atas tanah leluhurnya. Dalam surat perintah penangkapan nomor: Sp.Kap/63/Res.1.24./2024/Reskrim, FebriyantoHado alias Ale diduga melakukan pengancaman sebagiamana Pasal 355 KUHPidana di lokasi eks tambak udang Kelurahan Sisipan, Kecamatan Batui, KabupatenBanggai , SulawesiTengah . Menurut Jenie, istri Ale, bahwa suaminya hanya cekcok secara verbal terhadap pihak perusahaan PT. Matra Arona Banggai. Disebabkan, pihak perusahaan tetap melalukan aktivitas di lahan warga meski telah menandatangani pernyataan akan mengeluarkan alat berat dari lahan warga. ""Menurut suamiku, dia hanya meminta pihak perusahaan untuk tidak melakukan aktivitas karena Manejer berjanji tidak akan melakukan aktivitas sampai adanya penyelesaian, tapi setelah pulang dari demo sekitar jam 11 malam, suami saya pulang ke rumah kemudian dicegat di depan rumah dan langsung dibawa ke Polres Banggai,"" Ungkap Jenie, Sabtu (6/1/2024). Diketahui, ini bukan kali pertama Ale diperiksa. Sebelumnya pihak perusahaan melaporkan Ale dengan 3 kasus yang berbeda, di antaranya pemalsuan dokumen, pembuatan portal perlawanan rakyat, hingga dituduh melakukan pengancaman. Atas penangkapan ini, masyarakat pemilik lahan dan mahasiswa berencana akan melakukan aksi demo di Polres Banggai. Mereka juga akan menyurati secara resmi kepada Presiden, Kompolnas, Komnas HAM, Kantor Staf Presiden, dan Menkopolhukam RI. (*) "
